COSARCPT	COSARCPT	303	tf	n/a		COSARCPT	0		134217727	"SSR-A RECORD POINTER"
COSBCMCT	COSBCMCT	303	tf	n/a		COSBCMCT	-32768		32767		"SSR-B COMMAND COUNT"
COSBCMRS	COSBCMRS	303	tf	n/a		COSBCMRS					"SSR-B COMMAND RESET"
COSBID		COSBID		303	tf	n/a		COSBID						"SSR-B ID"
COSBLCMR	COSBLCMR	303	tf	n/a		COSBLCMR	-32768		32767		"SSR-B LAST COMMAND RECEIVED"
COSBLCMV	COSBLCMV	303	tf	n/a		COSBLCMV					"SSR-B LAST COMMAND VALID"
COSBOPIP	COSBOPIP	303	tf	n/a		COSBOPIP					"SSR-B OP IN PROGRESS"
COSBPBIN	COSBPBIN	303	tf	n/a		COSBPBIN					"SSR-B PLAYBACK INHIBIT"
COSBPBPR	COSBPBPR	303	tf	n/a		COSBPBPR					"SSR-B PLAYBACK POINTER RELOCATION"
COSBPBPT	COSBPBPT	303	tf	n/a		COSBPBPT	0		134217727	"SSR-B PLAYBACK POINTER"
COSBPORO	COSBPORO	303	tf	n/a		COSBPORO					"SSR-B POR OCCURRED"
COSBPROV	COSBPROV	303	tf	n/a		COSBPROV					"SSR-B PROTECT VIOLATION"
COSBRCIN	COSBRCIN	303	tf	n/a		COSBRCIN					"SSR-B RECORD INHIBIT"
COSBRCPR	COSBRCPR	303	tf	n/a		COSBRCPR					"SSR-B RECORD POINTER RELOCATION"
COSBRCPT	COSBRCPT	303	tf	n/a		COSBRCPT	0		134217727	"SSR-B RECORD POINTER"
COSICMOM	COSICMOM	303	tf	n/a		COSICMOM	0		65535		"SI RCTU COMMAND WRAP MOM"
COSICMWX	COSICMWX	303	tf	n/a		COSICMWX					"SI RCTU COMMAND WRAP ENABLED"
COSSRA		COSSRA		303	tf	n/a		COSSRA		0		65535		"SSR A STATUS WORD"
COSSRB		COSSRB		303	tf	n/a		COSSRB		0		65535		"SSR B STATUS WORD"
COTSCMOM	COTSCMOM	303	tf	n/a		COTSCMOM	0		65535		"TS RCTU COMMAND WRAP MOM"
COTSCMWX	COTSCMWX	303	tf	n/a		COTSCMWX					"TS RCTU COMMAND WRAP ENABLED"
CTUBITRS	CTUBITRS	303	tf	n/a		CTUBITRS					"CTU BIT RATE/SEC"
CTUDWLMD	CTUDWLMD	303	tf	n/a		CTUDWLMD					"DWELL MODE"
CTUFMTSL	CTUFMTSL	303	tf	n/a		CTUFMTSL					"FORMAT SELECTED"
CTURES01	CTURES01	303	tf	n/a		CTURES01	0		3		"CTU MODE RESERVE BITS 01"
CTURES02	CTURES02	303	tf	n/a		CTURES02					"CTU MODE RESERVE BIT 02"
CTUSTAT0	CTUSTAT0	303	tf	n/a		CTUSTAT0	0		255		"CTU TELEMETRY MODE STATUS WORD 0 (MOM)"
CAUXCMDA	CAUXCMDA	304	tf	n/a		CAUXCMDA					"AUX CMD A EN/DIS"
CAUXCMDB	CAUXCMDB	304	tf	n/a		CAUXCMDB					"AUX CMD B EN/DIS"
CCACKSUM	CCACKSUM	304	tf	n/a		CCACKSUM					"OBC-A CHECKSUM STATUS (DISCRETE BIT 2)"
CCACMDEX	CCACMDEX	304	tf	n/a		CCACMDEX					"OBC-A CMD EXECUTED TOGGLE (DISCRETE BIT 1)"
CCAMEMLD	CCAMEMLD	304	tf	n/a		CCAMEMLD					"OBC-A MEMORY LOAD TOGGLE (DISCRETE BIT 0)"
CCAONLIN	CCAONLIN	304	tf	n/a		CCAONLIN					"OBC-A ONLINE INDICATOR (DISCRETE BIT 3)"
CCBCKSUM	CCBCKSUM	304	tf	n/a		CCBCKSUM					"OBC-B CHECKSUM STATUS (DISCRETE BIT 2)"
CCBCMDEX	CCBCMDEX	304	tf	n/a		CCBCMDEX					"OBC-B CMD EXECUTED TOGGLE (DISCRETE BIT 1)"
CCBMEMLD	CCBMEMLD	304	tf	n/a		CCBMEMLD					"OBC-B MEMORY LOAD TOGGLE (DISCRETE BIT 0)"
CCBONLIN	CCBONLIN	304	tf	n/a		CCBONLIN					"OBC-B ONLINE INDICATOR (DISCRETE BIT 3)"
CCMDLKA		CCMDLKA		304	tf	n/a		CCMDLKA						"COMMAND LOCK - A"
CCMDLKB		CCMDLKB		304	tf	n/a		CCMDLKB						"COMMAND LOCK - B"
CCOHODRA	CCOHODRA	304	tf	n/a		CCOHODRA					"COHERENT DRIVE A INT/EXT"
CCOHODRB	CCOHODRB	304	tf	n/a		CCOHODRB					"COHERENT DRIVE B INT/EXT"
CCSDSFMT	CCSDSFMT	304	tf	n/a		CCSDSFMT					"ACA FLAG"
CCSDSID		CCSDSID		304	tf	n/a		CCSDSID		0		255		"SPACECRAFT ID"
CCSDSPBK	CCSDSPBK	304	tf	n/a		CCSDSPBK					"PLAYBACK TYPE"
CCSDSREP	CCSDSREP	304	tf	n/a		CCSDSREP					"REPLAY FLAG"
CCSDSTMF	CCSDSTMF	304	tf	n/a		CCSDSTMF					"TELEMETRY FORMAT ID"
CCSDSVCD	CCSDSVCD	304	tf	n/a		CCSDSVCD	0		16777215	"VCDU COUNTER -- CCSDSVCD"
CCSDSVER	CCSDSVER	304	tf	n/a		CCSDSVER	0		3		"CCSDSVER VERSION NUMBER"
COTHIRTD	COTHIRTD	304	tf	n/a		COTHIRTD					"HIGH RATE DUMP INDICATOR"
COTLRDSF	COTLRDSF	304	tf	n/a		COTLRDSF					"LOW RATE DUMP/SUB FORMAT INDICATOR"
COTMDNLK	COTMDNLK	304	tf	n/a		COTMDNLK					"DOWN-LINK TELEMETRY INDICATOR"
COTMSFS2	COTMSFS2	304	tf	n/a		COTMSFS2	0		15		"LOW RATE DUMP/SUB FORMAT INDICATOR - COTMSFS2"
COTMSFS3	COTMSFS3	304	tf	n/a		COTMSFS3	0		7		"HIGH RATE DUMP INDICATOR - COTMSFS3"
COTMSFS4	COTMSFS4	304	tf	n/a		COTMSFS4					"DOWN-LINK TELEMETRY INDICATOR - COTMSFS4"
CPA1		CPA1		304	tf	n/a		CPA1						"POWER AMP 1 ON/OFF"
CPA1MODE	CPA1MODE	304	tf	n/a		CPA1MODE					"HIGH/LOW POWER MODE - PA -1"
CPA2		CPA2		304	tf	n/a		CPA2						"POWER AMP 2 ON/OFF"
CPA2MODE	CPA2MODE	304	tf	n/a		CPA2MODE					"HIGH/LOW POWER MODE - PA -2"
CRDRVA		CRDRVA		304	tf	n/a		CRDRVA						"RANGING DRIVE A INT/EXT"
CRDRVB		CRDRVB		304	tf	n/a		CRDRVB						"RANGING DRIVE B INT/EXT"
CRFMODE1	CRFMODE1	304	tf	n/a		CRFMODE1					"ANTENNA RF SW MODE 1"
CRFMODE2	CRFMODE2	304	tf	n/a		CRFMODE2					"ANTENNA RF SW MODE 2"
CRXACL		CRXACL		304	tf	n/a		CRXACL						"RECEIVER A CARRIER LOCK"
CRXALS		CRXALS		304	tf	kHz		CRXALS		0		255		"RCVR A LOOP STRESS"
CRXASIG		CRXASIG		304	tf	n/a		CRXASIG		0		255		"RECEIVED SIGNAL STRENGTH RX-A"
CRXBCL		CRXBCL		304	tf	n/a		CRXBCL						"RECEIVER B CARRIER LOCK"
CRXBLS		CRXBLS		304	tf	kHz		CRXBLS		0		255		"RCVR B LOOP STRESS"
CRXBSIG		CRXBSIG		304	tf	n/a		CRXBSIG		0		255		"RECEIVED SIGNAL STRENGTH RX-B"
CTUDBTER	CTUDBTER	304	tf	n/a		CTUDBTER					"CTU DOUBLE BIT ERROR FLAG"
CTUMEMEN	CTUMEMEN	304	tf	n/a		CTUMEMEN					"EEPROM MEMORY READ/WRITE ENABLE"
CTUMEMRW	CTUMEMRW	304	tf	n/a		CTUMEMRW					"EEPROM MEMORY READ/WRITE SELECT"
CTUMEMSL	CTUMEMSL	304	tf	n/a		CTUMEMSL					"EEPROM MEMORY SELECTED"
CTURES03	CTURES03	304	tf	n/a		CTURES03					"RESERVED BIT SET TO BINARY (0)."
CTUSBTER	CTUSBTER	304	tf	n/a		CTUSBTER					"CTU SINGLE BIT ERROR FLAG"
CTUSTAT1	CTUSTAT1	304	tf	n/a		CTUSTAT1	0		255		"CTU TELEMETRY MODE WORD 1 (MOM)"
CTXAPWR		CTXAPWR		304	tf	n/a		CTXAPWR		0		255		"TRANSMITTER A OUTPUT POWER"
CTXAV		CTXAV		304	tf	V		CTXAV		0		255		"TRANSMITTER A SECONDARY VOLTAGE"
CTXAX		CTXAX		304	tf	n/a		CTXAX						"TRANSMITTER A ON/OFF"
CTXBPWR		CTXBPWR		304	tf	n/a		CTXBPWR		0		255		"TRANSMITTER B OUTPUT POWER"
CTXBV		CTXBV		304	tf	V		CTXBV		0		255		"TRANSMITTER B SECONDARY VOLTAGE"
CTXBX		CTXBX		304	tf	n/a		CTXBX						"TRANSMITTER B ON/OFF"
CULACC		CULACC		304	tf	n/a		CULACC		0		65535		"COMMAND UPLINK ACCEPT COUNT"
CVCCTU		CVCCTU		304	tf	n/a		CVCCTU						"CVCCTU FILLER"
CVCDSPR		CVCDSPR		304	tf	n/a		CVCDSPR		0		127		"CVCDSPR FILLER"
CVCDUCTR	CVCDUCTR	304	tf	n/a		CVCDUCTR	0		16777215	"VCDU COUNTER -- CVCDUCTR"
CVCMJCTR	CVCMJCTR	304	tf	n/a		CVCMJCTR	0		131071		"VCDU MAJOR FRAME COUNTER"
CVCMNCTR	CVCMNCTR	304	tf	n/a		CVCMNCTR	0		127		"VCDU MINOR FRAME COUNTER"
CXPNAMOD	CXPNAMOD	304	tf	n/a		CXPNAMOD					"COHERENT/NON-COHERENT MODE - TXP A"
CXPNARNG	CXPNARNG	304	tf	n/a		CXPNARNG					"RANGING ON/OFF TRANSPONDER A"
CXPNBMOD	CXPNBMOD	304	tf	n/a		CXPNBMOD					"COHERENT/NON-COHERENT MODE - TXP B"
CXPNBRNG	CXPNBRNG	304	tf	n/a		CXPNBRNG					"RANGING ON/OFF TRANSPONDER B"
CEPARPR		CEPARPR		305	tf	n/a		CEPARPR						"COMMAND STATUS EP (ACC/REJ) PRI (OH)"
CEPCMCTP	CEPCMCTP	305	tf	n/a		CEPCMCTP	0		15		"COMMAND COUNT EP PRIME"
CEPCMSTP	CEPCMSTP	305	tf	n/a		CEPCMSTP					"COMMAND STATUS EP (OP CODE) PRIME"
CEPLP		CEPLP		305	tf	n/a		CEPLP						"COMMAND COUNT EP (LSB) PRI (OH)"
CEPM1P		CEPM1P		305	tf	n/a		CEPM1P						"COMMAND COUNT EP (MSB-1) PRI (OH)"
CEPM2P		CEPM2P		305	tf	n/a		CEPM2P						"COMMAND COUNT EP (MSB-2) PRI (OH)"
CEPMP		CEPMP		305	tf	n/a		CEPMP						"COMMAND COUNT EP (MSB) PRI (OH)"
CEPOCLPR	CEPOCLPR	305	tf	n/a		CEPOCLPR					"COMMAND STATUS EP (OP CODE LSB) PRI (OH)"
CEPOCMPR	CEPOCMPR	305	tf	n/a		CEPOCMPR					"COMMAND STATUS EP (OP CODE MSB) PRI (OH)"
CEPPEPR		CEPPEPR		305	tf	n/a		CEPPEPR						"COMMAND STATUS EP (PCRC ERROR) PRI (OH)"
CUSOAOVN	CUSOAOVN	305	tf	W		CUSOAOVN	0		255		"USO A OUTER OVEN POWER"
CMRJCNTA	CMRJCNTA	307	tf	n/a		CMRJCNTA	0		255		"COMMAND REJECT COUNTER A"
CMRJCNTB	CMRJCNTB	307	tf	n/a		CMRJCNTB	0		255		"COMMAND REJECT COUNTER B"
COACTLMF	COACTLMF	308	tf	n/a		COACTLMF					"NORMAL/SAFE MODE TELEMETRY TABLE ACTIVE"
COBKGNIN	COBKGNIN	308	tf	n/a		COBKGNIN					"BACKGROUND INIT PROCESS STATE"
COBKGNPS	COBKGNPS	308	tf	n/a		COBKGNPS					"BACKGROUND PROCESS ENABLED - COBKGNPS"
COBUS		COBUS		308	tf	n/a		COBUS						"ONLINE ROUTING SELECT"
COCCDM2E	COCCDM2E	308	tf	n/a		COCCDM2E					"CCDM2 PROCESS STATE"
COCCDM2I	COCCDM2I	308	tf	n/a		COCCDM2I					"CCDM2 INIT PROCESS STATE"
COCCDMEN	COCCDMEN	308	tf	n/a		COCCDMEN					"CCDM PROCESS STATE"
COCCDMIN	COCCDMIN	308	tf	n/a		COCCDMIN					"CCDM INIT PROCESS STATE"
COEPSEN		COEPSEN		308	tf	n/a		COEPSEN						"EPS PROCESS STATE"
COEPSIN		COEPSIN		308	tf	n/a		COEPSIN						"EPS INIT PROCESS STATE"
COEXECEN	COEXECEN	308	tf	n/a		COEXECEN					"EXECUTIVE PROCESS STATE"
COHSIN		COHSIN		308	tf	n/a		COHSIN						"HEALTH AND SAFETY INIT PROCESS STATE"
COHSPS		COHSPS		308	tf	n/a		COHSPS						"HEALTH AND SAFETY PROCESS STATE"
COMLDINP	COMLDINP	308	tf	n/a		COMLDINP					"MEMORY LOAD IN PROGRESS"
CONLHTBT	CONLHTBT	308	tf	n/a		CONLHTBT					"ONLINE OBC HEARTBEAT"
CONLOFP		CONLOFP		308	tf	n/a		CONLOFP						"OFP STATE"
COPCADEN	COPCADEN	308	tf	n/a		COPCADEN					"PCAD PROCESS STATE"
COPCADIN	COPCADIN	308	tf	n/a		COPCADIN					"PCAD INIT PROCESS STATE"
COPRCSS1	COPRCSS1	308	tf	n/a		COPRCSS1	0		65535		"OBC PROCESSES ENABLED/DISABLED (MOM) - COPRCSS1"
CORADMEN	CORADMEN	308	tf	n/a		CORADMEN					"RAD MON PROCESS STATE"
CORADMIN	CORADMIN	308	tf	n/a		CORADMIN					"RAD MON INIT PROCESS STATE"
COSACMTO	COSACMTO	308	tf	n/a		COSACMTO					"SSR -A COMMAND TIMEOUT"
COSAPBEN	COSAPBEN	308	tf	n/a		COSAPBEN					"SSR -A PLAYBACK ENABLED"
COSAPBRY	COSAPBRY	308	tf	n/a		COSAPBRY					"SSR -A PLAYBACK READY"
COSARCEN	COSARCEN	308	tf	n/a		COSARCEN					"SSR -A RECORD ENABLED"
COSARCRY	COSARCRY	308	tf	n/a		COSARCRY					"SSR -A RECORD READY"
COSASTTO	COSASTTO	308	tf	n/a		COSASTTO					"SSR -A STATUS TIMEOUT"
COSBCMTO	COSBCMTO	308	tf	n/a		COSBCMTO					"SSR -B COMMAND TIMEOUT"
COSBPBEN	COSBPBEN	308	tf	n/a		COSBPBEN					"SSR -B PLAYBACK ENABLED"
COSBPBRY	COSBPBRY	308	tf	n/a		COSBPBRY					"SSR -B PLAYBACK READY"
COSBRCEN	COSBRCEN	308	tf	n/a		COSBRCEN					"SSR -B RECORD ENABLED"
COSBRCRY	COSBRCRY	308	tf	n/a		COSBRCRY					"SSR -B RECORD READY"
COSBSTTO	COSBSTTO	308	tf	n/a		COSBSTTO					"SSR -B STATUS TIMEOUT"
COSSR		COSSR		308	tf	n/a		COSSR		0		65535		"SSR READY MONITOR"
COSSRAX		COSSRAX		308	tf	n/a		COSSRAX						"SSR-A POWERED"
COSSRBX		COSSRBX		308	tf	n/a		COSSRBX						"SSR-B POWERED"
COTHEMEN	COTHEMEN	308	tf	n/a		COTHEMEN					"THERMAL CONTROL PROCESS STATE"
COTHERIN	COTHERIN	308	tf	n/a		COTHERIN					"THERMAL CONTROL INIT PROCESS STATE"
COBCDMP0	COBCDMP0	309	tf	n/a		COBCDMP0					"OBC MEMORY DUMP BYTES 1-96"
COBCDMP1	COBCDMP1	309	tf	n/a		COBCDMP1					"OBC MEMORY DUMP BYTES 97-192"
COBCDMP2	COBCDMP2	309	tf	n/a		COBCDMP2					"OBC MEMORY DUMP BYTES 193-288"
COBCDMP3	COBCDMP3	309	tf	n/a		COBCDMP3					"OBC MEMORY DUMP BYTES 289-384"
COBCDMP4	COBCDMP4	309	tf	n/a		COBCDMP4					"OBC MEMORY DUMP BYTES 384-480"
COBCDMP5	COBCDMP5	309	tf	n/a		COBCDMP5					"OBC MEMORY DUMP BYTES 481-576"
COBCDMP6	COBCDMP6	309	tf	n/a		COBCDMP6					"OBC MEMORY DUMP BYTES 577-672"
COBCDMP7	COBCDMP7	309	tf	n/a		COBCDMP7					"OBC MEMORY DUMP BYTES 673-768"
COBSRQID	COBSRQID	310	tf	n/a		COBSRQID					"LAST COMMAND OBSERVATION ID (LOWER 20 BITS)"
COFBUS		COFBUS		310	tf	n/a		COFBUS						"OFFLINE ROUTING SELECT"
COFLAXSM	COFLAXSM	310	tf	n/a		COFLAXSM	-32768		32767		"OFF-LINE OBC ADJUSTED CHECKSUM"
COFLHTBT	COFLHTBT	310	tf	n/a		COFLHTBT					"OFF-LINE OBC HEARTBEAT"
COFLOFP		COFLOFP		310	tf	n/a		COFLOFP						"OFF-LINE OBC -- COFLOFP"
COFMEMLD	COFMEMLD	310	tf	n/a		COFMEMLD					"OFFLINE MEMORY LOAD IN PROGRESS"
CONLAXSM	CONLAXSM	310	tf	n/a		CONLAXSM	-32768		32767		"ON-LINE OBC ADJUSTED CHECKSUM"
CONLLRS1	CONLLRS1	310	tf	n/a		CONLLRS1	0		1048575		"ONLINE LOW RATE SOFTWARE LAST SBE ADDRESS"
CONLLRS2	CONLLRS2	310	tf	n/a		CONLLRS2	0		4095		"ONLINE LOW RATE SOFTWARE SBE COUNT"
COERRCN		COERRCN		311	tf	n/a		COERRCN		-32768		32767		"NO. OF NON-FATAL ERRORS LOGGED BY FLIGHT S/W"
COMJFRCN	COMJFRCN	311	tf	n/a		COMJFRCN	-32768		32767		"OBC MAJOR FRAME COUNT"
CONLHLCX	CONLHLCX	311	tf	n/a		CONLHLCX					"HALT OBC ON CHECKSUM MISMATCH"
CONLHMOM	CONLHMOM	311	tf	n/a		CONLHMOM	0		65535		"ONLINE OBC HALT MOM"
CORTIC01	CORTIC01	311	tf	n/a		CORTIC01	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 01)"
CORTIC02	CORTIC02	311	tf	n/a		CORTIC02	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 02)"
CORTIC03	CORTIC03	311	tf	n/a		CORTIC03	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 03)"
CORTIC04	CORTIC04	311	tf	n/a		CORTIC04	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 04)"
CORTIC05	CORTIC05	311	tf	n/a		CORTIC05	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 05)"
CORTIC06	CORTIC06	311	tf	n/a		CORTIC06	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 06)"
CORTIC07	CORTIC07	311	tf	n/a		CORTIC07	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 07)"
CORTIC08	CORTIC08	311	tf	n/a		CORTIC08	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 08)"
CORTIC09	CORTIC09	311	tf	n/a		CORTIC09	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 09)"
CORTIC10	CORTIC10	311	tf	n/a		CORTIC10	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 10)"
CORTIC11	CORTIC11	311	tf	n/a		CORTIC11	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 11)"
CORTIC12	CORTIC12	311	tf	n/a		CORTIC12	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 12)"
CORTIC13	CORTIC13	311	tf	n/a		CORTIC13	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 13)"
CORTIC14	CORTIC14	311	tf	n/a		CORTIC14	-32768		32767		"CURRENT EXECUTION INDEX OF CALLED SCS (SLOT 14)"
CORTID01	CORTID01	311	tf	n/a		CORTID01	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 01)"
CORTID02	CORTID02	311	tf	n/a		CORTID02	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 02)"
CORTID03	CORTID03	311	tf	n/a		CORTID03	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 03)"
CORTID04	CORTID04	311	tf	n/a		CORTID04	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 04)"
CORTID05	CORTID05	311	tf	n/a		CORTID05	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 05)"
CORTID06	CORTID06	311	tf	n/a		CORTID06	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 06)"
CORTID07	CORTID07	311	tf	n/a		CORTID07	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 07)"
CORTID08	CORTID08	311	tf	n/a		CORTID08	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 08)"
CORTID09	CORTID09	311	tf	n/a		CORTID09	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 09)"
CORTID10	CORTID10	311	tf	n/a		CORTID10	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 10)"
CORTID11	CORTID11	311	tf	n/a		CORTID11	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 11)"
CORTID12	CORTID12	311	tf	n/a		CORTID12	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 12)"
CORTID13	CORTID13	311	tf	n/a		CORTID13	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 13)"
CORTID14	CORTID14	311	tf	n/a		CORTID14	0		255		"SCS ID OF ACTIVE CALLED SCS (SLOT 14)"
COSCIC01	COSCIC01	311	tf	n/a		COSCIC01	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 01)"
COSCIC02	COSCIC02	311	tf	n/a		COSCIC02	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 02)"
COSCIC03	COSCIC03	311	tf	n/a		COSCIC03	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 03)"
COSCIC04	COSCIC04	311	tf	n/a		COSCIC04	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 04)"
COSCIC05	COSCIC05	311	tf	n/a		COSCIC05	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 05)"
COSCIC06	COSCIC06	311	tf	n/a		COSCIC06	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 06)"
COSCIC07	COSCIC07	311	tf	n/a		COSCIC07	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 07)"
COSCIC08	COSCIC08	311	tf	n/a		COSCIC08	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 08)"
COSCIC09	COSCIC09	311	tf	n/a		COSCIC09	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 09)"
COSCIC10	COSCIC10	311	tf	n/a		COSCIC10	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 10)"
COSCIC11	COSCIC11	311	tf	n/a		COSCIC11	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 11)"
COSCIC12	COSCIC12	311	tf	n/a		COSCIC12	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 12)"
COSCIC13	COSCIC13	311	tf	n/a		COSCIC13	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 13)"
COSCIC14	COSCIC14	311	tf	n/a		COSCIC14	-32768		32767		"CURRENT EXECUTION INDEX OF ACTIVE SCS (SLOT 14)"
COSCID01	COSCID01	311	tf	n/a		COSCID01	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 01)"
COSCID02	COSCID02	311	tf	n/a		COSCID02	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 02)"
COSCID03	COSCID03	311	tf	n/a		COSCID03	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 03)"
COSCID04	COSCID04	311	tf	n/a		COSCID04	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 04)"
COSCID05	COSCID05	311	tf	n/a		COSCID05	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 05)"
COSCID06	COSCID06	311	tf	n/a		COSCID06	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 06)"
COSCID07	COSCID07	311	tf	n/a		COSCID07	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 07)"
COSCID08	COSCID08	311	tf	n/a		COSCID08	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 08)"
COSCID09	COSCID09	311	tf	n/a		COSCID09	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 09)"
COSCID10	COSCID10	311	tf	n/a		COSCID10	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 10)"
COSCID11	COSCID11	311	tf	n/a		COSCID11	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 11)"
COSCID12	COSCID12	311	tf	n/a		COSCID12	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 12)"
COSCID13	COSCID13	311	tf	n/a		COSCID13	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 13)"
COSCID14	COSCID14	311	tf	n/a		COSCID14	0		255		"SCS ID OF AN ACTIVE SCS (SLOT 14)"
COSCLP01	COSCLP01	311	tf	n/a		COSCLP01	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP02	COSCLP02	311	tf	n/a		COSCLP02	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP03	COSCLP03	311	tf	n/a		COSCLP03	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP04	COSCLP04	311	tf	n/a		COSCLP04	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP05	COSCLP05	311	tf	n/a		COSCLP05	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP06	COSCLP06	311	tf	n/a		COSCLP06	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP07	COSCLP07	311	tf	n/a		COSCLP07	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP08	COSCLP08	311	tf	n/a		COSCLP08	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP09	COSCLP09	311	tf	n/a		COSCLP09	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP10	COSCLP10	311	tf	n/a		COSCLP10	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP11	COSCLP11	311	tf	n/a		COSCLP11	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP12	COSCLP12	311	tf	n/a		COSCLP12	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP13	COSCLP13	311	tf	n/a		COSCLP13	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCLP14	COSCLP14	311	tf	n/a		COSCLP14	0		255		"CURRENT EXECUTION LOOP COUNT OF ACTIVE SCS (SLO"
COSCS001	COSCS001	311	tf	n/a		COSCS001	0		65535		"CCDM_2_INTERFACE.SCS_STATE_TABLE(1) (MOM)"
COSCS001S	COSCS001S	311	tf	n/a		COSCS001S					"SCS 1 STATE"
COSCS001U	COSCS001U	311	tf	n/a		COSCS001U	0		16383		"UNUSED COSCS001 BITS"
COSCS002	COSCS002	311	tf	n/a		COSCS002	0		65535		"CCDM_2_INTERFACE.SCS_STATE_TABLE(2) (MOM)"
COSCS002S	COSCS002S	311	tf	n/a		COSCS002S					"SCS 2 STATE"
COSCS002U	COSCS002U	311	tf	n/a		COSCS002U	0		16383		"UNUSED COSCS002 BITS"
